# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
281.017,-0.059,0.003,0.016,-0.042,-0.005,0.014,0.053,-0.071,0.014,0.084,0.030,0.200,0.022,0.001,-0.021,0.059,0.001,0.000,0.095,0.031,0.102,0.121,0.031,0.030,0.028,0.073,0.001,22.029,21.893,22.400,22.804,28.034,24.046,26.769,24.894,174.000,0.030
281.517,-0.062,0.003,0.016,-0.014,-0.005,0.014,0.068,-0.069,0.100,0.084,0.030,0.200,0.031,0.001,-0.021,0.059,0.001,0.000,0.098,0.031,0.102,0.121,0.031,-0.003,0.028,0.073,0.001,22.028,21.893,22.400,22.802,28.033,24.048,26.769,24.894,174.000,0.030
282.017,-0.062,0.003,0.016,-0.014,-0.005,0.051,0.068,-0.059,0.085,0.080,0.030,0.180,0.078,0.001,-0.021,0.059,0.001,-0.016,0.095,0.041,0.087,0.121,0.022,-0.003,0.028,0.073,-0.001,22.028,21.893,22.400,22.800,28.033,24.050,26.769,24.894,174.000,0.030
282.517,-0.059,0.051,-0.041,-0.014,-0.005,0.051,0.068,-0.059,0.014,0.059,0.030,0.180,0.022,0.001,-0.021,0.059,0.001,-0.080,0.061,0.029,0.087,0.119,-0.016,0.045,0.028,0.068,-0.001,22.027,21.892,22.400,22.800,28.035,24.050,26.769,24.895,174.000,0.030
283.017,-0.050,-0.019,-0.078,-0.042,-0.005,0.051,0.068,-0.059,0.014,0.059,0.042,0.180,0.022,0.001,-0.021,0.059,0.001,0.000,0.057,0.019,0.087,0.119,-0.025,0.045,0.040,0.068,-0.001,22.027,21.890,22.400,22.800,28.036,24.050,26.769,24.897,174.000,0.030
283.517,-0.062,-0.041,-0.102,-0.042,-0.005,0.051,0.068,-0.071,-0.002,0.059,0.042,0.180,0.015,0.001,-0.021,0.059,0.001,0.000,0.057,0.016,0.033,0.108,-0.025,-0.004,0.040,-0.042,0.001,22.024,21.890,22.400,22.800,28.036,24.050,26.769,24.899,174.000,0.030
284.017,-0.050,-0.132,-0.102,-0.042,-0.005,0.051,0.068,-0.071,-0.002,0.059,0.042,0.180,0.015,0.001,-0.021,0.059,-0.007,-0.010,0.057,0.014,0.033,0.119,-0.025,-0.016,0.040,0.053,0.001,22.024,21.888,22.400,22.800,28.036,24.048,26.769,24.900,174.000,0.035
284.517,-0.041,-0.036,-0.092,-0.042,-0.005,0.046,0.068,-0.071,-0.002,0.048,-0.004,0.138,0.015,0.001,-0.021,0.059,-0.009,-0.010,0.048,0.014,0.090,0.119,-0.057,-0.016,0.028,0.053,0.001,22.022,21.888,22.400,22.800,28.032,24.046,26.769,24.900,174.000,0.040
285.017,-0.041,-0.089,-0.098,-0.042,-0.005,0.046,0.068,-0.071,-0.002,0.048,-0.004,0.138,0.015,0.001,-0.021,0.059,-0.061,0.000,0.048,0.014,0.090,0.119,-0.019,-0.016,0.028,0.053,-0.002,22.022,21.887,22.400,22.800,28.032,24.046,26.770,24.900,174.000,0.040
285.517,-0.041,-0.153,-0.098,-0.042,-0.005,0.046,0.068,-0.070,0.007,0.048,-0.004,0.138,0.015,0.001,-0.021,0.059,-0.007,0.000,0.048,0.014,0.001,0.126,0.018,-0.022,0.028,0.053,-0.003,22.020,21.885,22.400,22.800,28.032,24.046,26.772,24.900,174.000,0.040
286.017,-0.041,-0.089,-0.092,-0.042,-0.005,0.051,0.068,-0.066,0.009,0.048,-0.035,0.138,0.015,0.001,-0.021,0.059,-0.007,0.000,0.057,0.014,0.001,0.133,0.018,-0.032,0.028,0.053,-0.003,22.022,21.885,22.400,22.800,28.034,24.048,26.772,24.900,174.000,0.040
286.517,-0.042,-0.036,-0.083,-0.042,-0.005,0.051,0.068,-0.057,0.007,0.059,-0.035,0.148,0.015,0.001,-0.021,0.059,0.001,0.000,0.057,0.014,0.015,0.133,0.025,-0.022,0.036,0.053,-0.002,22.019,21.885,22.400,22.800,28.032,24.050,26.772,24.900,174.000,0.040
287.017,-0.042,-0.018,-0.083,-0.042,-0.005,0.051,0.068,-0.057,-0.002,0.059,-0.175,0.180,0.015,0.001,-0.021,0.059,0.001,0.000,0.057,0.014,0.015,0.119,0.031,-0.009,0.036,0.053,0.000,22.017,21.885,22.400,22.800,28.032,24.051,26.773,24.900,174.000,0.040
287.517,-0.042,-0.018,0.004,-0.042,-0.005,0.043,0.068,-0.059,-0.002,0.059,-0.175,0.180,0.015,0.001,-0.021,0.059,0.001,0.000,0.057,0.011,0.015,0.119,0.026,-0.009,0.028,0.044,0.000,22.020,21.885,22.400,22.800,28.035,24.053,26.775,24.900,159.911,0.037
288.017,0.031,-0.018,0.094,-0.056,-0.005,0.010,0.068,-0.059,-0.002,0.059,-0.175,0.180,0.015,0.001,-0.021,0.059,0.001,0.000,0.057,-0.002,0.015,0.119,0.026,-0.009,0.035,-0.058,0.009,22.022,21.885,22.400,22.800,28.037,24.055,26.775,24.900,1.338,0.000
288.517,0.031,-0.018,0.094,-0.071,-0.005,0.006,0.061,-0.071,-0.011,0.059,-0.154,0.180,0.015,0.001,-0.019,0.059,0.001,0.000,0.057,-0.002,0.015,0.108,0.026,-0.009,0.035,-0.058,0.009,22.024,21.885,22.400,22.800,28.039,24.058,26.777,24.900,91.406,0.016
289.018,0.031,-0.018,0.004,-0.071,-0.005,0.006,0.061,-0.071,-0.012,0.059,-0.082,0.166,0.015,0.001,-0.019,0.059,0.001,0.000,0.057,-0.022,0.005,0.117,0.026,-0.009,0.028,-0.058,0.000,22.022,21.885,22.400,22.800,28.040,24.059,26.777,24.900,174.000,0.030
289.518,0.031,-0.018,-0.053,-0.056,-0.005,0.006,0.068,-0.071,-0.011,0.059,-0.073,0.166,0.015,0.011,-0.021,0.059,-0.004,0.000,0.057,-0.022,0.005,0.108,-0.021,-0.000,0.034,-0.049,0.000,22.024,21.884,22.400,22.800,28.042,24.060,26.778,24.900,174.000,0.030
290.018,0.031,-0.018,-0.101,-0.042,-0.005,0.006,0.068,-0.071,-0.002,0.059,-0.082,0.162,0.015,0.025,-0.021,0.059,-0.004,0.000,0.057,-0.022,0.005,0.106,-0.022,-0.000,0.035,-0.049,0.000,22.022,21.884,22.400,22.800,28.042,24.062,26.780,24.900,174.000,0.025
290.518,-0.007,-0.018,-0.101,-0.042,-0.005,0.006,0.068,-0.071,0.005,0.056,-0.082,0.162,0.015,0.025,-0.021,0.059,-0.004,0.000,0.057,0.014,0.015,0.090,-0.022,0.050,0.034,-0.049,0.000,22.022,21.884,22.400,22.800,28.045,24.062,26.780,24.900,174.000,0.020
291.018,0.031,-0.018,-0.101,-0.042,-0.005,0.012,0.068,-0.071,0.005,0.035,-0.008,0.162,0.015,0.025,-0.021,0.059,-0.004,-0.007,0.057,0.014,0.015,0.090,-0.022,0.060,0.028,0.046,0.000,22.023,21.884,22.400,22.800,28.047,24.062,26.780,24.900,174.000,0.020
291.518,0.033,-0.018,-0.101,-0.042,-0.005,0.012,0.068,-0.071,0.005,0.035,0.006,0.162,0.013,0.025,-0.021,0.059,-0.066,-0.010,0.057,0.014,0.015,0.090,-0.019,0.117,0.028,-0.051,0.000,22.025,21.884,22.400,22.800,28.052,24.064,26.781,24.900,174.000,0.020
292.018,0.033,0.050,-0.097,-0.042,-0.005,0.012,0.068,-0.071,-0.002,0.035,-0.008,0.162,0.013,0.006,-0.021,0.059,-0.071,-0.090,0.057,0.014,0.015,0.105,0.027,0.117,0.028,-0.051,-0.001,22.025,21.884,22.400,22.800,28.054,24.064,26.783,24.900,174.000,0.015
292.518,0.137,0.053,-0.053,-0.042,-0.005,0.007,0.068,-0.071,-0.002,0.059,-0.008,0.169,0.015,0.006,-0.021,0.059,-0.069,-0.010,0.057,0.014,0.015,0.105,0.029,0.060,0.028,-0.051,-0.001,22.025,21.884,22.400,22.800,28.057,24.065,26.783,24.900,174.000,0.010
293.018,0.137,0.053,-0.003,-0.042,-0.005,0.007,0.068,-0.071,-0.002,0.059,-0.172,0.169,0.014,0.006,-0.020,0.059,-0.069,-0.093,0.057,0.014,0.012,0.105,0.029,-0.012,0.028,-0.053,-0.011,22.025,21.884,22.400,22.800,28.060,24.067,26.786,24.900,174.000,0.010
293.518,0.137,0.053,0.005,-0.042,-0.005,0.007,0.068,-0.071,-0.002,0.059,-0.172,0.196,0.013,0.006,-0.000,0.059,-0.071,-0.093,0.057,0.014,0.012,0.106,0.031,-0.012,0.028,-0.053,-0.011,22.025,21.885,22.400,22.800,28.062,24.069,26.788,24.900,174.000,0.015
294.018,0.120,0.053,0.005,-0.042,-0.005,0.050,0.068,-0.071,-0.002,0.058,-0.175,0.177,0.014,0.006,-0.000,0.059,-0.071,-0.093,0.057,0.014,-0.064,0.121,0.031,-0.016,0.028,-0.055,-0.011,22.027,21.882,22.400,22.800,28.067,24.067,26.788,24.900,174.000,0.020
294.518,0.037,0.020,0.005,-0.042,-0.005,0.050,0.068,-0.071,-0.002,0.058,-0.172,0.169,0.015,0.003,0.000,0.059,-0.070,-0.002,0.057,0.014,-0.064,0.121,0.031,-0.016,0.028,-0.057,-0.011,22.030,21.882,22.400,22.800,28.072,24.067,26.788,24.900,174.000,0.020
295.018,0.036,-0.016,0.001,-0.042,-0.005,0.051,0.068,-0.071,-0.002,0.031,-0.032,-0.034,0.015,0.003,0.001,0.059,-0.070,-0.002,0.057,0.014,0.013,0.121,0.031,-0.016,0.028,-0.055,-0.011,22.030,21.882,22.400,22.800,28.075,24.069,26.790,24.900,172.517,0.020
295.518,0.036,-0.016,0.001,-0.040,-0.005,0.051,0.068,-0.071,0.000,0.031,0.017,0.177,0.015,0.001,0.000,0.059,-0.071,0.000,0.057,0.014,0.087,0.121,0.031,-0.016,0.028,-0.057,-0.011,22.032,21.882,22.400,22.800,28.078,24.070,26.791,24.900,45.872,0.005
296.018,0.036,-0.019,0.001,0.118,-0.005,0.051,0.068,-0.057,0.000,0.058,-0.032,0.177,0.015,0.001,-0.000,0.059,-0.071,0.000,0.057,0.022,0.087,0.121,0.031,-0.016,0.028,-0.058,-0.011,22.032,21.882,22.400,22.800,28.078,24.070,26.793,24.900,67.921,0.012
296.518,-0.015,-0.019,0.001,0.118,-0.005,0.051,0.068,-0.057,0.000,0.055,-0.032,0.180,-0.028,0.001,-0.000,0.059,-0.071,0.000,0.057,0.020,0.087,0.121,0.030,-0.015,0.028,-0.057,-0.001,22.030,21.882,22.400,22.800,28.076,24.072,26.795,24.900,174.000,0.030
297.018,-0.015,-0.019,0.001,0.118,-0.005,0.051,0.068,-0.057,-0.002,0.055,-0.052,0.180,-0.028,0.001,-0.000,0.059,-0.071,0.000,0.057,0.020,0.016,0.121,0.030,0.056,0.028,-0.056,-0.001,22.031,21.883,22.400,22.800,28.078,24.072,26.795,24.900,174.000,0.030
297.518,-0.033,-0.018,0.001,-0.041,-0.005,0.007,0.068,-0.071,-0.002,0.055,-0.065,0.180,-0.028,0.001,-0.000,0.059,-0.071,0.000,0.057,0.027,-0.110,0.121,0.030,0.056,0.028,-0.056,-0.001,22.033,21.885,22.400,22.800,28.078,24.075,26.796,24.900,174.000,0.022
298.018,-0.033,-0.018,0.001,-0.042,-0.005,0.006,0.068,-0.071,-0.002,0.055,-0.174,0.180,-0.028,0.001,0.000,0.059,-0.071,-0.001,0.053,0.044,-0.110,0.121,0.031,0.056,0.028,-0.055,-0.001,22.033,21.885,22.400,22.800,28.079,24.075,26.798,24.900,174.000,0.024
298.518,-0.033,-0.018,0.001,-0.042,-0.005,0.006,0.068,-0.071,0.001,0.022,-0.174,0.180,-0.027,0.001,0.000,0.059,-0.071,-0.003,0.053,0.027,-0.110,0.121,0.031,0.056,0.016,0.050,-0.001,22.033,21.887,22.400,22.800,28.081,24.077,26.800,24.900,174.000,0.030
299.018,-0.049,0.008,0.001,-0.042,-0.005,0.006,0.068,-0.071,0.097,0.014,-0.174,0.180,-0.027,0.007,0.000,0.059,-0.071,-0.001,0.053,0.027,0.042,0.121,0.031,0.056,-0.049,0.050,-0.001,22.033,21.887,22.400,22.800,28.084,24.077,26.800,24.900,174.000,0.030
299.518,-0.049,0.045,0.001,-0.042,-0.005,0.050,0.065,-0.071,0.097,0.014,-0.174,0.180,-0.027,0.115,-0.000,0.059,-0.071,0.000,0.057,0.040,0.080,0.106,0.031,0.056,-0.051,0.051,-0.011,22.033,21.887,22.400,22.800,28.086,24.077,26.800,24.900,174.000,0.030
300.018,-0.049,0.123,0.001,-0.034,-0.005,0.050,0.063,-0.071,0.095,0.022,-0.092,0.180,-0.027,0.115,-0.000,0.059,-0.071,0.000,0.061,0.040,0.158,0.106,0.033,-0.019,-0.051,0.050,-0.011,22.031,21.888,22.400,22.800,28.086,24.078,26.800,24.900,174.000,0.030
300.518,-0.049,0.123,0.001,0.108,-0.005,0.050,0.065,-0.071,0.004,0.022,-0.092,0.180,-0.027,0.115,-0.000,0.059,-0.071,0.000,0.061,0.000,0.080,0.106,0.033,-0.019,-0.051,0.050,-0.001,22.031,21.886,22.400,22.800,28.088,24.076,26.800,24.900,174.000,0.030
301.018,-0.049,0.123,0.001,0.118,-0.005,0.048,0.068,-0.071,0.004,0.026,-0.092,0.180,-0.028,0.115,-0.000,0.059,-0.071,0.000,0.061,0.000,0.080,0.093,0.033,-0.019,-0.051,0.046,-0.011,22.031,21.888,22.400,22.800,28.091,24.078,26.800,24.900,174.000,0.030
301.518,-0.049,0.123,-0.003,0.108,-0.005,0.009,0.068,-0.071,0.002,0.030,-0.122,0.180,-0.025,0.109,-0.000,0.059,-0.071,0.000,0.053,0.012,-0.006,0.093,0.031,-0.010,-0.051,-0.046,-0.011,22.031,21.888,22.400,22.800,28.093,24.078,26.800,24.900,48.548,0.008
302.018,-0.049,0.102,-0.063,-0.029,-0.005,0.008,0.068,-0.071,-0.002,0.030,-0.122,0.180,0.012,0.011,-0.000,0.059,-0.071,0.000,0.053,0.012,-0.006,0.093,0.031,0.050,-0.045,-0.046,-0.011,22.031,21.888,22.400,22.800,28.095,24.078,26.800,24.900,64.343,0.011
302.518,-0.049,0.020,-0.063,-0.029,-0.005,0.006,0.068,-0.071,-0.002,0.026,-0.122,0.180,-0.024,0.009,-0.000,0.059,-0.071,0.000,0.053,0.012,-0.006,0.089,0.031,0.056,0.023,0.044,-0.011,22.031,21.886,22.400,22.800,28.095,24.079,26.800,24.900,165.748,0.029
303.018,-0.049,0.017,-0.023,-0.029,-0.005,0.006,0.060,-0.071,-0.002,0.018,0.019,0.180,-0.024,0.001,0.002,0.059,-0.071,0.000,0.057,0.014,0.015,0.089,0.031,0.056,0.028,-0.047,-0.011,22.031,21.888,22.400,22.800,28.096,24.081,26.800,24.900,174.000,0.030
303.518,0.016,-0.018,-0.003,-0.029,-0.005,0.006,0.060,-0.071,-0.002,0.014,0.019,0.180,-0.024,0.001,0.002,0.062,-0.071,0.000,0.057,0.014,0.015,0.089,0.031,0.056,0.028,-0.047,-0.002,22.030,21.888,22.400,22.800,28.096,24.083,26.800,24.900,174.000,0.030
304.018,0.016,0.017,0.001,0.102,-0.005,0.006,0.060,-0.071,0.009,0.014,0.019,0.264,-0.028,0.001,0.002,0.062,-0.071,0.000,0.057,0.014,0.015,0.089,0.031,0.056,0.028,0.041,-0.001,22.028,21.890,22.400,22.800,28.096,24.085,26.800,24.900,174.000,0.030
304.518,0.016,0.017,0.001,0.118,-0.005,0.006,0.068,-0.071,0.088,0.014,0.019,0.264,-0.028,0.001,-0.000,0.062,-0.071,0.000,0.057,0.014,0.015,0.093,0.031,0.056,0.028,0.041,-0.001,22.028,21.890,22.400,22.800,28.098,24.088,26.800,24.900,174.000,0.030
305.018,0.013,-0.018,0.001,0.118,-0.005,0.006,0.068,-0.071,0.088,0.014,0.019,0.180,-0.028,0.001,-0.000,0.062,-0.071,0.000,0.030,0.014,0.015,0.093,0.031,0.056,0.028,0.041,-0.001,22.030,21.890,22.400,22.800,28.102,24.090,26.800,24.900,174.000,0.030
305.519,0.006,-0.018,-0.007,0.118,-0.005,0.006,0.068,-0.071,0.011,0.017,0.019,0.180,-0.028,0.001,-0.000,0.059,-0.071,0.000,0.016,0.014,0.015,0.093,0.037,0.056,0.028,0.041,-0.001,22.030,21.892,22.400,22.800,28.103,24.092,26.800,24.900,49.011,0.008
306.019,0.006,-0.039,-0.007,0.118,-0.005,0.006,0.068,-0.071,0.009,0.017,0.019,0.130,-0.028,0.016,-0.000,0.059,-0.071,0.000,0.016,0.010,-0.040,0.089,0.073,0.056,0.028,0.041,-0.001,22.028,21.892,22.400,22.800,28.103,24.092,26.800,24.900,63.339,0.015
306.519,0.006,-0.039,-0.007,0.096,0.002,0.006,0.068,-0.071,0.011,0.042,0.019,0.130,-0.028,0.018,-0.000,0.059,-0.071,0.000,0.030,0.010,-0.040,0.089,0.055,0.036,0.028,0.053,-0.001,22.028,21.891,22.400,22.800,28.105,24.091,26.800,24.900,160.334,0.037
307.019,-0.032,-0.039,0.001,0.095,0.002,0.006,0.068,-0.071,0.011,0.042,-0.008,0.130,-0.028,0.016,0.003,0.059,-0.071,0.000,0.030,0.010,-0.040,0.089,0.055,0.014,0.028,0.038,-0.001,22.027,21.890,22.400,22.800,28.105,24.090,26.800,24.900,174.000,0.040
307.519,-0.042,-0.039,0.010,0.096,-0.005,0.006,0.068,-0.071,-0.002,0.062,-0.059,0.180,-0.028,0.001,0.017,0.059,-0.071,0.000,0.027,0.014,0.028,0.089,0.055,0.014,0.028,-0.027,-0.001,22.025,21.890,22.400,22.800,28.105,24.090,26.800,24.900,174.000,0.040
308.019,-0.049,0.010,0.010,0.118,-0.005,0.013,0.068,-0.071,0.013,0.062,-0.013,0.180,-0.034,0.018,0.017,0.059,-0.071,0.000,0.045,0.014,0.105,0.092,0.031,0.008,0.028,0.035,-0.001,22.023,21.890,22.400,22.800,28.105,24.090,26.800,24.900,174.000,0.040
308.519,-0.049,0.079,0.061,0.118,-0.005,0.043,0.068,-0.071,0.071,0.062,-0.013,0.180,-0.034,0.018,0.017,0.059,-0.071,0.000,0.045,0.014,0.106,0.113,0.031,0.036,0.028,0.035,-0.001,22.020,21.890,22.400,22.800,28.105,24.090,26.800,24.900,174.000,0.040
309.019,-0.049,0.079,0.061,0.118,-0.005,0.044,0.068,-0.071,0.013,0.062,-0.013,0.180,-0.028,0.001,0.017,0.059,-0.058,0.000,0.045,0.014,0.114,0.114,-0.025,0.008,0.028,-0.038,-0.001,22.020,21.890,22.400,22.800,28.105,24.090,26.800,24.900,174.000,0.040
309.519,0.011,0.079,0.012,0.118,-0.005,0.051,0.068,-0.068,-0.002,0.062,0.040,0.216,-0.028,0.001,0.004,0.059,-0.012,0.000,0.057,0.017,0.114,0.113,-0.025,0.008,0.028,-0.038,-0.003,22.019,21.890,22.400,22.800,28.106,24.090,26.800,24.900,53.147,0.012
310.019,0.011,0.079,0.012,0.118,-0.005,0.043,0.068,-0.068,0.017,0.122,0.040,0.216,-0.028,0.001,0.004,0.059,-0.011,0.000,0.057,0.017,0.114,0.092,-0.035,-0.003,0.028,-0.038,-0.008,22.020,21.890,22.400,22.800,28.107,24.090,26.800,24.900,60.502,0.007
310.519,0.011,0.012,0.012,0.118,-0.005,0.043,0.068,-0.068,-0.086,0.122,0.040,0.216,-0.028,0.001,0.004,0.059,-0.012,0.000,0.057,0.017,0.031,0.102,-0.035,-0.003,0.028,-0.058,-0.012,22.020,21.890,22.400,22.800,28.107,24.090,26.800,24.900,156.007,0.018
311.019,-0.067,-0.018,-0.011,0.118,-0.005,0.015,0.068,-0.071,-0.086,0.122,0.019,0.137,-0.028,0.001,0.004,0.059,-0.056,0.000,0.057,0.010,0.015,0.102,-0.025,-0.003,0.012,-0.058,-0.012,22.021,21.890,22.400,22.800,28.109,24.090,26.800,24.900,174.000,0.020
311.519,-0.067,-0.018,-0.011,0.118,-0.005,0.015,0.068,-0.071,-0.024,0.049,-0.022,0.137,-0.028,0.001,0.004,0.059,-0.014,0.000,0.041,0.010,0.015,0.102,-0.013,-0.016,0.028,-0.058,-0.012,22.020,21.890,22.400,22.800,28.107,24.090,26.800,24.900,174.000,0.020
312.019,-0.187,-0.018,-0.061,0.118,-0.005,0.015,0.068,-0.071,0.017,0.023,-0.022,-0.033,-0.028,0.001,0.016,0.059,-0.014,0.000,0.036,0.010,0.015,0.102,-0.025,0.014,0.028,-0.010,-0.003,22.020,21.890,22.400,22.800,28.107,24.090,26.800,24.900,174.000,0.020
312.519,-0.187,-0.018,-0.027,0.118,-0.005,0.016,0.068,-0.071,-0.002,0.014,-0.022,0.081,-0.028,0.001,0.004,0.059,-0.055,0.000,0.036,0.014,0.058,0.102,-0.013,0.041,0.028,-0.010,-0.003,22.019,21.890,22.400,22.800,28.106,24.090,26.800,24.900,174.000,0.020
313.019,-0.085,-0.018,-0.027,0.085,-0.005,0.016,0.068,-0.071,-0.002,0.014,0.019,0.137,-0.037,0.001,0.016,0.059,-0.055,0.000,0.031,0.014,0.058,0.093,0.019,0.041,0.028,0.029,-0.003,22.020,21.890,22.400,22.800,28.107,24.090,26.800,24.900,174.000,0.020
313.519,-0.036,-0.018,-0.035,0.085,-0.005,0.016,0.068,-0.071,-0.002,0.014,0.019,0.180,-0.037,0.001,0.016,0.059,-0.016,0.000,0.031,0.014,0.058,0.093,-0.012,0.056,0.028,-0.010,-0.001,22.020,21.890,22.400,22.800,28.107,24.090,26.800,24.900,49.223,0.006
314.019,-0.016,-0.109,-0.079,0.118,-0.005,0.016,0.068,-0.071,-0.002,0.014,0.019,0.081,-0.028,0.001,0.021,0.059,-0.016,0.000,-0.001,0.014,0.015,0.093,0.017,0.056,0.028,-0.032,-0.001,22.017,21.892,22.400,22.800,28.105,24.092,26.800,24.900,62.402,0.007
314.519,-0.016,-0.109,-0.089,0.118,-0.005,0.006,0.068,-0.071,-0.002,0.014,0.019,0.081,-0.028,0.001,0.016,0.059,-0.016,0.000,-0.008,0.014,0.015,0.089,0.017,0.056,0.028,-0.058,-0.001,22.017,21.892,22.400,22.800,28.105,24.092,26.800,24.900,152.844,0.018
315.019,0.025,-0.039,-0.101,0.044,-0.005,0.006,0.068,-0.071,-0.002,0.014,-0.008,0.130,-0.038,0.001,0.016,0.059,-0.016,0.000,-0.017,0.010,0.015,0.089,0.017,0.056,0.028,-0.058,-0.001,22.017,21.892,22.400,22.800,28.105,24.092,26.800,24.900,174.000,0.020
315.519,-0.016,-0.109,-0.101,0.078,-0.005,0.006,0.068,-0.071,-0.002,0.025,-0.008,-0.036,-0.038,0.001,0.010,0.059,-0.016,0.000,-0.017,0.010,0.015,0.086,0.017,0.056,0.028,-0.058,-0.001,22.017,21.892,22.400,22.800,28.107,24.092,26.800,24.900,174.000,0.020
316.019,-0.023,-0.122,-0.101,0.118,-0.005,0.006,0.007,-0.071,-0.002,0.025,-0.095,-0.068,-0.028,0.001,0.005,0.059,0.001,0.000,-0.017,-0.004,0.015,0.077,0.045,0.093,0.028,-0.058,-0.001,22.017,21.891,22.400,22.800,28.110,24.091,26.800,24.900,174.000,0.020
316.519,-0.027,-0.126,-0.101,0.118,-0.005,0.006,0.007,-0.071,-0.002,0.025,-0.095,-0.076,-0.028,0.001,0.005,0.059,0.001,0.000,-0.017,-0.004,0.015,0.077,0.059,0.093,0.028,-0.029,-0.001,22.019,21.890,22.400,22.800,28.114,24.090,26.800,24.900,174.000,0.020
317.019,-0.049,-0.126,-0.085,0.118,-0.005,0.006,0.007,-0.071,0.074,-0.090,-0.012,-0.076,-0.028,0.001,0.006,0.059,-0.017,0.000,-0.017,0.009,-0.009,0.086,0.059,0.093,0.028,0.024,-0.004,22.020,21.890,22.400,22.800,28.115,24.090,26.800,24.900,174.000,0.020
317.519,-0.049,-0.126,-0.041,0.118,-0.005,0.006,0.068,-0.071,0.074,-0.090,-0.012,-0.076,-0.028,0.001,0.010,0.059,-0.017,0.000,-0.017,0.009,-0.009,0.077,0.045,0.036,0.007,0.025,-0.007,22.018,21.890,22.400,22.800,28.115,24.090,26.800,24.900,174.000,0.020
318.019,-0.049,-0.124,-0.028,0.118,-0.005,0.006,0.068,-0.071,0.074,-0.090,-0.095,-0.071,-0.028,0.001,0.006,0.059,-0.020,0.000,-0.017,-0.004,-0.009,0.061,0.014,0.036,0.006,0.024,-0.004,22.018,21.890,22.400,22.800,28.117,24.090,26.800,24.899,174.000,0.020
318.519,-0.049,-0.061,-0.026,0.118,-0.005,0.006,0.068,-0.071,0.056,0.014,-0.123,-0.071,-0.028,0.001,0.015,0.059,-0.020,0.000,-0.017,0.004,-0.009,0.080,-0.035,0.023,0.007,0.024,-0.007,22.018,21.890,22.400,22.800,28.118,24.090,26.800,24.898,174.000,0.020
319.019,-0.013,-0.042,0.032,0.118,-0.005,0.006,0.068,-0.067,-0.002,0.014,-0.115,-0.038,-0.028,0.001,0.013,0.059,-0.020,0.000,-0.017,0.009,-0.009,0.056,-0.035,0.034,0.006,0.020,-0.007,22.018,21.890,22.400,22.800,28.118,24.090,26.800,24.895,174.000,0.020
319.519,0.037,-0.018,0.071,0.118,-0.005,0.006,0.068,-0.067,-0.139,0.045,-0.115,-0.061,-0.028,0.001,0.013,0.059,-0.020,0.000,-0.017,0.014,0.015,0.055,-0.008,0.036,0.006,0.019,-0.004,22.018,21.889,22.400,22.800,28.118,24.089,26.800,24.893,174.000,0.013
320.019,0.037,-0.018,0.072,0.118,-0.005,0.006,0.068,-0.071,-0.150,0.059,-0.115,-0.038,-0.028,0.001,0.006,0.059,-0.020,0.000,-0.017,0.014,0.015,0.056,-0.008,0.056,0.058,0.007,-0.001,22.018,21.888,22.400,22.800,28.118,24.086,26.800,24.893,54.051,0.003
320.519,0.037,-0.018,0.071,0.118,-0.005,0.006,0.068,-0.067,-0.280,0.059,-0.042,-0.038,-0.028,-0.037,0.013,0.059,-0.022,0.000,-0.017,0.014,0.015,0.056,-0.008,0.056,0.083,-0.022,-0.001,22.018,21.890,22.400,22.800,28.118,24.087,26.800,24.893,0.000,0.000
321.019,0.037,-0.018,0.071,0.118,-0.005,0.006,0.068,-0.066,-0.280,0.059,0.019,-0.038,-0.028,-0.037,0.013,0.059,-0.022,0.000,-0.017,0.014,0.015,0.052,-0.004,0.056,0.058,-0.024,-0.001,22.018,21.890,22.400,22.800,28.118,24.086,26.800,24.893,111.998,0.006
321.519,0.037,-0.018,-0.031,0.118,-0.005,0.006,0.068,-0.066,-0.280,0.045,0.019,0.055,-0.013,-0.037,0.007,0.059,-0.022,0.000,-0.017,0.025,0.015,0.052,-0.006,0.056,0.058,-0.058,-0.001,22.018,21.890,22.400,22.800,28.118,24.084,26.800,24.893,174.000,0.010
322.020,0.037,-0.018,-0.083,0.118,-0.005,0.006,0.068,-0.066,-0.002,0.022,0.019,0.055,-0.013,-0.037,0.007,0.059,0.001,0.000,-0.017,0.014,0.015,0.052,-0.006,0.031,0.054,-0.058,-0.001,22.019,21.890,22.400,22.800,28.119,24.082,26.800,24.892,174.000,0.010
322.520,0.037,-0.116,-0.083,0.221,-0.005,0.022,0.068,-0.066,0.071,0.022,0.019,-0.021,-0.013,-0.037,0.014,0.059,0.001,0.000,-0.017,0.014,0.015,0.052,0.011,0.031,0.028,-0.058,-0.001,22.022,21.892,22.400,22.800,28.122,24.081,26.800,24.892,174.000,0.010
