# t (s),C_000 (ppm),C_001 (ppm),C_002 (ppm),C_010 (ppm),C_011 (ppm),C_012 (ppm),C_020 (ppm),C_021 (ppm),C_022 (ppm),C_100 (ppm),C_101 (ppm),C_102 (ppm),C_110 (ppm),C_111 (ppm),C_112 (ppm),C_120 (ppm),C_121 (ppm),C_122 (ppm),C_200 (ppm),C_201 (ppm),C_202 (ppm),C_210 (ppm),C_211 (ppm),C_212 (ppm),C_220 (ppm),C_221 (ppm),C_222 (ppm),T_1 (deg),T_2 (deg),T_3 (deg),T_4 (deg),H_1 (% r.h.),H_2 (% r.h.),H_3 (% r.h.),H_4 (% r.h.),Wdir (deg),Wspd (m/s)
221.516,0.031,0.000,0.000,0.055,0.007,0.000,0.000,0.005,0.003,0.019,0.051,0.000,0.004,0.053,0.000,0.000,0.039,0.026,0.054,0.022,0.000,0.040,0.042,0.064,0.024,0.055,0.000,21.900,21.787,22.283,22.788,33.645,32.320,32.281,29.500,223.517,0.025
222.016,0.000,0.098,0.000,0.074,0.007,0.035,0.000,0.005,0.085,0.000,0.051,0.000,0.039,0.147,0.000,0.000,0.039,0.026,0.008,0.000,0.000,0.040,0.042,0.014,0.000,0.000,0.000,21.900,21.787,22.283,22.790,33.645,32.322,32.281,29.500,40.554,0.004
222.516,0.000,0.022,0.000,0.000,0.007,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.039,0.026,0.000,0.000,0.000,0.054,0.042,0.005,0.000,0.142,0.000,21.900,21.787,22.283,22.793,33.647,32.323,32.280,29.500,0.000,0.000
223.016,0.019,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.020,0.023,0.502,0.039,0.037,0.000,0.000,0.039,0.000,0.056,0.000,0.000,0.057,0.000,0.005,0.014,0.000,0.000,21.900,21.787,22.283,22.795,33.647,32.323,32.280,29.500,0.000,0.000
223.516,0.000,0.117,0.081,0.000,0.007,0.000,0.000,0.000,0.000,0.027,0.051,0.600,0.045,0.053,0.014,0.000,0.095,0.013,0.066,0.017,0.000,0.042,0.035,0.005,0.024,0.000,0.000,21.900,21.787,22.283,22.795,33.645,32.320,32.280,29.500,227.634,0.025
224.016,0.018,0.139,0.111,0.000,0.007,0.000,0.000,0.001,0.084,0.062,0.051,0.041,0.010,0.053,0.000,0.000,0.049,0.026,0.066,0.022,0.000,0.054,0.042,0.005,0.024,0.000,0.000,21.900,21.787,22.281,22.798,33.645,32.320,32.278,29.500,42.300,0.005
224.516,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.018,0.000,0.051,0.000,0.038,0.053,0.000,0.000,0.039,0.000,0.008,0.000,0.000,0.071,0.042,0.000,0.000,0.036,0.000,21.900,21.786,22.280,22.800,33.647,32.320,32.278,29.500,0.000,0.000
225.016,0.018,0.000,0.000,0.051,0.007,0.034,0.053,0.005,0.163,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.039,0.012,0.000,0.000,0.000,0.074,0.042,0.000,0.013,0.069,0.000,21.900,21.785,22.281,22.800,33.647,32.318,32.278,29.500,0.000,0.000
225.516,0.031,0.000,0.000,0.074,0.007,0.006,0.064,0.005,0.114,0.019,0.015,0.208,0.038,0.035,0.000,0.000,0.148,0.026,0.053,0.000,0.000,0.074,0.042,0.005,0.000,0.069,0.000,21.900,21.785,22.278,22.800,33.647,32.317,32.276,29.500,244.669,0.041
226.016,0.000,0.000,0.000,0.000,0.007,0.000,0.008,0.005,0.019,0.027,0.051,0.271,0.011,0.053,0.000,0.000,0.062,0.000,0.066,0.000,0.000,0.102,0.085,0.061,0.012,0.000,0.000,21.900,21.785,22.278,22.800,33.649,32.317,32.276,29.500,323.058,0.090
226.516,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.027,0.051,0.271,0.004,0.053,0.000,0.000,0.039,0.010,0.066,0.000,0.000,0.094,0.052,0.072,0.024,0.000,0.000,21.900,21.785,22.276,22.800,33.648,32.317,32.273,29.500,349.296,0.141
227.016,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.027,0.051,0.271,0.037,0.053,0.000,0.000,0.039,0.026,0.066,0.010,0.000,0.091,0.042,0.017,0.024,0.049,0.000,21.900,21.785,22.273,22.800,33.645,32.315,32.271,29.500,333.480,0.094
227.516,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.051,0.173,0.012,0.053,0.000,0.000,0.039,0.026,0.066,0.013,0.000,0.091,0.042,0.005,0.024,0.069,0.001,21.900,21.783,22.271,22.800,33.647,32.315,32.268,29.500,279.753,0.063
228.016,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.051,0.000,0.004,0.395,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.117,0.042,0.005,0.000,0.000,0.000,21.900,21.781,22.270,22.800,33.645,32.315,32.267,29.500,197.394,0.069
228.516,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.051,0.000,0.004,0.226,0.000,0.000,0.039,0.026,0.066,0.016,0.000,0.097,0.042,0.166,0.000,0.000,0.000,21.900,21.782,22.270,22.800,33.645,32.313,32.267,29.500,181.000,0.070
229.017,0.000,0.112,0.075,0.045,0.007,0.000,0.050,0.000,0.155,0.000,0.000,0.000,0.036,0.075,0.000,0.000,0.039,0.026,0.012,0.000,0.000,0.091,0.084,0.153,0.010,0.000,0.000,21.900,21.785,22.270,22.800,33.647,32.310,32.267,29.500,181.000,0.070
229.517,0.014,0.030,0.000,0.074,0.007,0.000,0.366,0.008,0.000,0.018,0.012,0.000,0.045,0.053,0.000,0.000,0.039,0.026,0.052,0.000,0.000,0.104,0.053,0.033,0.024,0.000,0.000,21.900,21.783,22.270,22.800,33.645,32.310,32.267,29.500,186.550,0.078
230.017,0.031,0.111,0.001,0.000,0.007,0.000,0.092,0.008,0.000,0.000,0.000,0.000,0.012,0.053,0.000,0.000,0.039,0.026,0.012,0.000,0.000,0.107,0.042,0.005,0.000,0.047,0.000,21.900,21.783,22.269,22.800,33.647,32.308,32.267,29.500,39.251,0.017
230.517,0.000,0.031,0.020,0.044,0.007,0.032,0.000,0.005,0.003,0.018,0.000,0.000,0.004,0.053,0.000,0.000,0.039,0.026,0.051,0.016,0.000,0.107,0.042,0.005,0.066,0.069,0.000,21.900,21.783,22.269,22.800,33.648,32.307,32.267,29.500,0.000,0.000
231.017,0.007,0.002,0.000,0.000,0.007,0.008,0.000,0.005,0.003,0.027,0.051,0.000,0.004,0.000,0.000,0.000,0.039,0.026,0.018,0.000,0.000,0.107,0.042,0.005,0.040,0.000,0.000,21.900,21.782,22.269,22.800,33.649,32.307,32.267,29.500,134.820,0.021
231.517,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.000,0.054,0.036,0.028,0.000,0.000,0.039,0.026,0.022,0.000,0.000,0.107,0.083,0.000,0.024,0.000,0.000,21.900,21.782,22.269,22.800,33.650,32.307,32.267,29.500,193.000,0.027
232.017,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.000,0.230,0.045,0.053,0.000,0.000,0.039,0.026,0.057,0.000,0.000,0.107,0.054,0.000,0.024,0.000,0.000,21.900,21.781,22.268,22.800,33.648,32.305,32.265,29.500,193.000,0.021
232.517,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.027,0.006,0.017,0.014,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.120,0.002,0.000,0.024,0.000,0.000,21.900,21.780,22.267,22.800,33.649,32.305,32.264,29.500,193.000,0.020
233.017,0.031,0.000,0.000,0.000,0.000,0.000,0.048,0.005,0.075,0.027,0.000,0.000,0.213,0.053,0.000,0.000,0.039,0.094,0.066,0.011,0.000,0.124,0.069,0.000,0.078,0.000,0.000,21.900,21.780,22.267,22.800,33.650,32.305,32.264,29.500,68.541,0.007
233.517,0.031,0.000,0.000,0.038,0.000,0.000,0.013,0.005,0.026,0.027,0.000,0.028,0.074,0.000,0.000,0.000,0.039,0.048,0.066,0.012,0.000,0.099,0.094,0.005,0.000,0.042,0.000,21.900,21.782,22.265,22.800,33.650,32.303,32.263,29.500,61.351,0.003
234.017,0.031,0.083,0.086,0.000,0.000,0.031,0.000,0.005,0.003,0.027,0.000,0.749,0.004,0.000,0.000,0.000,0.039,0.000,0.066,0.000,0.185,0.103,0.055,0.005,0.007,0.000,0.000,21.900,21.782,22.264,22.800,33.652,32.303,32.262,29.500,166.823,0.009
234.517,0.091,0.000,0.043,0.000,0.007,0.009,0.000,0.005,0.000,0.058,0.051,0.439,0.034,0.134,0.000,0.000,0.039,0.003,0.066,0.014,0.053,0.107,0.081,0.005,0.000,0.000,0.000,21.900,21.782,22.263,22.800,33.652,32.303,32.260,29.500,193.000,0.010
235.017,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.009,0.051,0.000,0.014,0.081,0.000,0.000,0.039,0.026,0.018,0.000,0.000,0.107,0.056,0.005,0.000,0.000,0.000,21.900,21.781,22.262,22.800,33.654,32.303,32.259,29.500,56.257,0.003
235.517,0.000,0.002,0.000,0.000,0.007,0.000,0.000,0.002,0.003,0.000,0.000,0.000,0.004,0.053,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.119,0.042,0.005,0.000,0.013,0.000,21.900,21.778,22.262,22.800,33.653,32.303,32.259,29.500,68.339,0.004
236.017,0.000,0.002,0.008,0.000,0.007,0.000,0.000,0.005,0.073,0.021,0.000,0.000,0.034,0.053,0.000,0.000,0.039,0.002,0.000,0.000,0.000,0.112,0.042,0.005,0.000,0.069,0.000,21.900,21.778,22.261,22.800,33.653,32.303,32.258,29.500,166.815,0.009
236.517,0.049,0.086,0.075,0.035,0.007,0.030,0.000,0.015,0.098,0.052,0.000,0.000,0.015,0.053,0.000,0.000,0.039,0.026,0.039,0.000,0.067,0.107,0.042,0.005,0.000,0.000,0.000,21.900,21.776,22.260,22.800,33.651,32.303,32.258,29.500,193.000,0.010
237.017,0.088,0.099,0.084,0.000,0.007,0.010,0.000,0.000,0.029,0.056,0.000,0.000,0.004,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.081,0.095,0.004,0.000,0.000,0.000,0.000,21.900,21.774,22.260,22.800,33.651,32.303,32.257,29.500,193.000,0.010
237.517,0.044,0.023,0.034,0.000,0.007,0.000,0.000,0.002,0.003,0.033,0.000,0.000,0.004,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.003,0.103,0.028,0.000,0.000,0.000,0.000,21.900,21.773,22.258,22.800,33.652,32.303,32.256,29.500,193.000,0.010
238.017,0.000,0.000,0.020,0.000,0.007,0.000,0.000,0.005,0.000,0.000,0.000,0.416,0.004,0.053,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.107,0.005,0.005,0.000,0.000,0.000,21.900,21.773,22.257,22.800,33.651,32.302,32.255,29.500,193.000,0.010
238.517,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.000,0.000,0.994,0.004,0.000,0.000,0.000,0.039,0.000,0.101,0.000,0.000,0.107,0.028,0.053,0.000,0.039,0.000,21.900,21.773,22.258,22.800,33.651,32.302,32.255,29.500,193.000,0.010
239.017,0.013,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.027,0.010,0.994,0.004,0.021,0.000,0.000,0.039,0.000,0.103,0.000,0.000,0.107,0.042,0.024,0.003,0.000,0.000,21.900,21.774,22.259,22.800,33.652,32.302,32.257,29.500,193.000,0.010
239.517,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.000,0.439,0.004,0.053,0.000,0.000,0.039,0.026,0.022,0.000,0.000,0.130,0.042,0.005,0.000,0.000,0.000,21.900,21.775,22.258,22.800,33.653,32.302,32.256,29.500,193.000,0.010
240.017,0.006,0.000,0.000,0.030,0.007,0.000,0.000,0.005,0.107,0.027,0.000,0.000,0.004,0.053,0.000,0.000,0.039,0.000,0.045,0.000,0.000,0.106,0.078,0.005,0.053,0.037,0.000,21.900,21.773,22.258,22.800,33.653,32.302,32.256,29.500,193.000,0.010
240.517,0.000,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.051,0.000,0.032,0.053,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.102,0.059,0.005,0.047,0.000,0.000,21.900,21.772,22.259,22.800,33.654,32.302,32.257,29.500,193.000,0.010
241.017,0.000,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.051,0.000,0.017,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.107,0.078,0.005,0.024,0.035,0.000,21.900,21.772,22.260,22.800,33.654,32.302,32.258,29.500,193.000,0.010
241.517,0.017,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.027,0.051,0.000,0.004,0.053,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.107,0.059,0.005,0.024,0.069,0.000,21.900,21.772,22.260,22.800,33.653,32.302,32.259,29.500,193.000,0.010
242.017,0.000,0.002,0.020,0.027,0.007,0.000,0.000,0.014,0.000,0.027,0.000,0.000,0.031,0.127,0.000,0.000,0.083,0.000,0.066,0.000,0.000,0.118,0.042,0.000,0.024,0.000,0.001,21.900,21.772,22.260,22.800,33.654,32.301,32.259,29.500,193.000,0.010
242.518,0.000,0.073,0.020,0.541,0.007,0.000,0.000,0.009,0.000,0.048,0.000,0.000,0.017,0.089,0.000,0.000,0.060,0.026,0.100,0.000,0.000,0.124,0.042,0.000,0.024,0.000,0.000,21.900,21.771,22.260,22.800,33.655,32.300,32.258,29.500,193.000,0.010
243.018,0.031,0.109,0.020,0.208,0.007,0.000,0.042,0.014,0.068,0.059,0.000,0.000,0.004,0.127,0.000,0.000,0.039,0.026,0.118,0.000,0.166,0.124,0.042,0.050,0.000,0.000,0.000,21.900,21.770,22.260,22.800,33.655,32.300,32.258,29.500,193.000,0.010
243.518,0.031,0.029,0.020,0.026,0.007,0.000,0.019,0.018,0.034,0.035,0.000,0.000,0.031,0.089,0.000,0.000,0.039,0.000,0.079,0.000,0.636,0.113,0.077,0.027,0.000,0.000,0.000,21.900,21.770,22.260,22.800,33.655,32.300,32.258,29.500,193.000,0.010
244.018,0.031,0.002,0.020,0.074,0.007,0.000,0.000,0.010,0.003,0.000,0.000,0.000,0.018,0.053,0.000,0.000,0.039,0.000,0.066,0.000,0.263,0.107,0.060,0.005,0.000,0.000,0.000,21.900,21.770,22.262,22.800,33.656,32.300,32.259,29.500,193.000,0.010
244.518,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.000,0.000,0.133,0.004,0.125,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.107,0.042,0.005,0.024,0.032,0.000,21.900,21.770,22.261,22.800,33.656,32.300,32.259,29.500,193.000,0.016
245.018,0.031,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.000,0.000,0.177,0.030,0.091,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.107,0.042,0.049,0.071,0.069,0.000,21.900,21.770,22.262,22.800,33.653,32.300,32.259,29.500,193.000,0.020
245.518,0.031,0.002,0.003,0.000,0.007,0.000,0.000,0.005,0.003,0.019,0.000,0.000,0.018,0.053,0.000,0.000,0.123,0.026,0.066,0.000,0.000,0.118,0.076,0.000,0.096,0.069,0.000,21.900,21.770,22.264,22.800,33.652,32.300,32.262,29.500,193.000,0.020
246.018,0.235,0.002,0.248,0.000,0.007,0.026,0.000,0.005,0.003,0.027,0.000,0.000,0.030,0.000,0.000,0.000,0.086,0.026,0.066,0.000,0.000,0.092,0.061,0.000,0.004,0.001,0.000,21.900,21.770,22.267,22.800,33.652,32.300,32.264,29.500,193.000,0.020
246.518,0.165,0.082,0.221,0.021,0.007,0.014,0.000,0.005,0.003,0.002,0.000,0.132,0.019,0.013,0.000,0.000,0.039,0.026,0.105,0.000,0.145,0.085,0.075,0.000,0.000,0.000,0.000,21.900,21.768,22.269,22.800,33.654,32.300,32.266,29.500,193.000,0.020
247.018,0.031,0.100,0.060,0.074,0.007,0.025,0.000,0.013,0.003,0.000,0.000,0.177,0.004,0.053,0.000,0.000,0.039,0.026,0.114,0.000,0.143,0.091,0.029,0.005,0.000,0.029,0.000,21.900,21.767,22.270,22.800,33.656,32.300,32.267,29.500,193.000,0.020
247.518,0.031,0.029,0.000,0.074,0.007,0.041,0.000,0.010,0.000,0.018,0.000,0.002,0.004,0.000,0.000,0.000,0.039,0.000,0.079,0.000,0.000,0.080,0.023,0.005,0.024,0.003,0.000,21.900,21.768,22.271,22.800,33.657,32.300,32.269,29.500,193.000,0.020
248.018,0.000,0.000,0.000,0.074,0.007,0.015,0.000,0.005,0.000,0.000,0.000,0.000,0.029,0.011,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.074,0.042,0.000,0.024,0.000,0.000,21.900,21.769,22.271,22.800,33.659,32.300,32.268,29.500,193.000,0.014
248.518,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.009,0.051,0.000,0.020,0.053,0.000,0.000,0.039,0.000,0.066,0.009,0.000,0.074,0.074,0.020,0.000,0.000,0.000,21.900,21.770,22.270,22.800,33.659,32.300,32.267,29.500,193.000,0.010
249.018,0.000,0.002,0.000,0.000,0.007,0.000,0.000,0.013,0.000,0.027,0.000,0.000,0.004,0.053,0.000,0.000,0.039,0.000,0.066,0.004,0.000,0.064,0.063,0.000,0.000,0.000,0.000,21.900,21.768,22.270,22.800,33.659,32.300,32.267,29.500,193.000,0.010
249.518,0.000,0.002,0.000,0.017,0.007,0.000,0.000,0.010,0.003,0.027,0.000,0.000,0.004,0.119,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.057,0.074,0.000,0.000,0.000,0.000,21.900,21.769,22.270,22.800,33.661,32.301,32.267,29.500,193.000,0.010
250.018,0.000,0.000,0.000,0.074,0.007,0.000,0.037,0.013,0.118,0.027,0.000,0.000,0.004,0.031,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.057,0.094,0.000,0.000,0.027,0.000,21.900,21.768,22.270,22.800,33.662,32.302,32.267,29.500,193.000,0.010
250.518,0.043,0.000,0.000,0.000,0.007,0.000,0.023,0.010,0.304,0.051,0.000,0.130,0.004,0.009,0.000,0.000,0.039,0.000,0.027,0.000,0.000,0.057,0.032,0.000,0.000,0.069,0.000,21.900,21.767,22.270,22.800,33.663,32.302,32.267,29.500,193.000,0.010
251.018,0.089,0.002,0.000,0.015,0.007,0.000,0.000,0.005,0.212,0.045,0.000,0.177,0.004,0.053,0.000,0.000,0.039,0.000,0.017,0.000,0.000,0.057,0.052,0.005,0.000,0.069,0.000,21.900,21.767,22.270,22.800,33.664,32.302,32.267,29.500,193.000,0.010
251.518,0.048,0.002,0.000,0.000,0.007,0.000,0.000,0.005,0.000,0.002,0.000,0.007,0.028,0.053,0.000,0.000,0.000,0.026,0.052,0.000,0.000,0.057,0.033,0.000,0.000,0.069,0.000,21.900,21.767,22.270,22.800,33.664,32.302,32.267,29.500,193.000,0.010
252.018,0.000,0.002,0.000,0.015,0.007,0.000,0.000,0.005,0.000,0.009,0.000,0.134,0.021,0.053,0.000,0.000,0.012,0.000,0.026,0.000,0.000,0.047,0.021,0.017,0.067,0.006,0.000,21.900,21.768,22.270,22.800,33.666,32.302,32.268,29.500,193.000,0.004
252.518,0.000,0.000,0.000,0.074,0.007,0.000,0.000,0.005,0.000,0.003,0.000,0.084,0.004,0.117,0.000,0.000,0.039,0.000,0.036,0.000,0.000,0.040,0.042,0.000,0.054,0.025,0.000,21.900,21.767,22.270,22.800,33.667,32.302,32.267,29.500,193.000,0.000
253.018,0.031,0.000,0.000,0.074,0.007,0.000,0.000,0.005,0.003,0.000,0.000,0.000,0.004,0.099,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.019,0.042,0.000,0.024,0.069,0.000,21.900,21.767,22.270,22.800,33.667,32.304,32.267,29.500,193.000,0.003
253.518,0.031,0.000,0.000,0.074,0.007,0.000,0.000,0.005,0.058,0.017,0.011,0.000,0.004,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.035,0.042,0.000,0.000,0.008,0.000,21.900,21.767,22.272,22.800,33.669,32.306,32.269,29.500,193.000,0.008
254.018,0.031,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.044,0.002,0.000,0.128,0.027,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.027,0.042,0.000,0.035,0.000,0.000,21.900,21.767,22.272,22.800,33.670,32.307,32.270,29.500,193.000,0.010
254.518,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.003,0.030,0.000,0.271,0.045,0.115,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.034,0.013,0.000,0.015,0.036,0.000,21.900,21.767,22.274,22.800,33.670,32.308,32.271,29.500,193.000,0.005
255.018,0.000,0.002,0.020,0.000,0.007,0.000,0.000,0.005,0.003,0.023,0.000,0.271,0.022,0.101,0.000,0.000,0.039,0.000,0.066,0.000,0.000,0.028,0.019,0.000,0.000,0.056,0.000,21.900,21.769,22.275,22.800,33.670,32.311,32.272,29.500,193.000,0.000
255.518,0.031,0.002,0.070,0.000,0.007,0.000,0.000,0.005,0.000,0.000,0.000,0.271,0.004,0.053,0.000,0.000,0.039,0.000,0.028,0.000,0.000,0.004,0.014,0.042,0.000,0.021,0.000,21.900,21.771,22.274,22.800,33.672,32.312,32.271,29.500,193.000,0.000
256.018,0.031,0.000,0.070,0.009,0.007,0.000,0.000,0.012,0.000,0.003,0.000,0.570,0.004,0.053,0.000,0.000,0.039,0.026,0.029,0.000,0.045,0.014,0.047,0.000,0.064,0.011,0.000,21.900,21.772,22.274,22.800,33.674,32.313,32.272,29.500,193.000,0.000
256.519,0.046,0.000,0.055,0.074,0.007,0.000,0.000,0.011,0.003,0.027,0.016,0.741,0.004,0.053,0.000,0.000,0.039,0.026,0.066,0.010,0.095,0.013,0.066,0.000,0.057,0.020,0.000,21.900,21.773,22.277,22.800,33.677,32.315,32.274,29.500,193.000,0.000
257.019,0.091,0.069,0.154,0.074,0.007,0.022,0.000,0.005,0.055,0.027,0.000,0.195,0.004,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.018,0.014,0.070,0.000,0.000,0.012,0.000,21.900,21.774,22.278,22.800,33.679,32.315,32.275,29.500,193.000,0.000
257.519,0.154,0.139,0.008,0.150,0.007,0.041,0.033,0.012,0.047,0.049,0.000,0.000,0.026,0.053,0.000,0.000,0.039,0.026,0.066,0.000,0.000,0.022,0.066,0.000,0.000,0.000,0.000,21.900,21.774,22.279,22.800,33.680,32.315,32.276,29.500,193.000,0.000
258.019,0.066,0.068,0.000,0.140,0.007,0.019,0.028,0.011,0.003,0.047,0.000,0.000,0.045,0.111,0.000,0.000,0.004,0.000,0.066,0.000,0.000,0.022,0.097,0.000,0.000,0.000,0.000,21.900,21.772,22.280,22.800,33.682,32.316,32.277,29.500,193.000,0.000
258.519,0.000,0.002,0.020,0.000,0.007,0.000,0.000,0.012,0.000,0.005,0.000,0.271,0.023,0.105,0.000,0.000,0.008,0.000,0.066,0.000,0.000,0.013,0.091,0.000,0.024,0.000,0.000,21.900,21.774,22.280,22.800,33.684,32.318,32.278,29.500,193.000,0.000
259.019,0.031,0.002,0.000,0.005,0.007,0.065,0.000,0.005,0.000,0.006,0.000,0.096,0.025,0.000,0.000,0.000,0.073,0.026,0.101,0.000,0.048,0.004,0.042,0.000,0.099,0.000,0.000,21.900,21.775,22.280,22.800,33.685,32.321,32.278,29.500,193.000,0.000
259.519,0.000,0.000,0.000,0.000,0.007,0.038,0.000,0.000,0.003,0.027,0.000,0.000,0.024,0.000,0.000,0.000,0.071,0.026,0.102,0.000,0.046,0.032,0.015,0.000,0.093,0.000,0.000,21.900,21.775,22.281,22.800,33.685,32.323,32.278,29.500,104.869,0.000
260.019,0.000,0.000,0.074,0.000,0.007,0.000,0.000,0.012,0.003,0.018,0.013,0.000,0.004,0.053,0.000,0.000,0.039,0.026,0.052,0.000,0.065,0.039,0.017,0.000,0.024,0.000,0.000,21.900,21.776,22.282,22.800,33.687,32.325,32.279,29.500,38.964,0.000
260.519,0.000,0.000,0.000,0.074,0.007,0.000,0.000,0.012,0.003,0.000,0.000,0.000,0.024,0.108,0.000,0.000,0.039,0.026,0.016,0.000,0.000,0.022,0.042,0.000,0.060,0.016,0.000,21.900,21.776,22.282,22.800,33.688,32.325,32.279,29.500,141.631,0.000
261.019,0.000,0.000,0.000,0.074,0.007,0.000,0.000,0.005,0.099,0.005,0.000,0.000,0.045,0.108,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.022,0.042,0.000,0.025,0.016,0.000,21.900,21.775,22.283,22.800,33.689,32.326,32.278,29.500,193.000,0.000
261.519,0.031,0.002,0.000,0.074,0.000,0.041,0.000,0.005,0.098,0.006,0.000,0.000,0.024,0.053,0.000,0.000,0.039,0.000,0.030,0.000,0.000,0.022,0.042,0.000,0.000,0.000,0.000,21.900,21.775,22.282,22.800,33.692,32.328,32.278,29.500,193.000,0.000
262.019,0.031,0.000,0.000,0.000,0.000,0.041,0.030,0.005,0.003,0.000,0.000,0.013,0.024,0.107,0.000,0.000,0.039,0.000,0.050,0.000,0.000,0.022,0.068,0.000,0.000,0.000,0.000,21.900,21.775,22.282,22.800,33.693,32.328,32.279,29.500,193.000,0.000
262.519,0.031,0.000,0.000,0.000,0.007,0.000,0.031,0.005,0.003,0.000,0.000,0.183,0.025,0.109,0.000,0.000,0.039,0.026,0.016,0.000,0.000,0.022,0.094,0.000,0.000,0.014,0.000,21.900,21.776,22.282,22.800,33.693,32.328,32.279,29.500,193.000,0.000
263.019,0.069,0.000,0.000,0.000,0.007,0.000,0.000,0.005,0.049,0.000,0.000,0.271,0.004,0.001,0.000,0.000,0.039,0.000,0.188,0.000,0.000,0.030,0.094,0.000,0.000,0.019,0.000,21.900,21.777,22.280,22.800,33.693,32.329,32.278,29.500,193.000,0.000
263.519,0.040,0.000,0.010,0.074,0.007,0.000,0.000,0.005,0.054,0.000,0.000,0.122,0.023,0.046,0.000,0.000,0.070,0.000,0.248,0.000,0.000,0.040,0.094,0.000,0.000,0.000,0.000,21.900,21.777,22.280,22.800,33.694,32.331,32.277,29.500,193.000,0.000
264.019,0.000,0.000,0.091,0.140,0.007,0.000,0.000,0.011,0.047,0.000,0.000,0.000,0.045,0.112,0.001,0.000,0.074,0.026,0.051,0.000,0.000,0.040,0.070,0.000,0.000,0.012,0.000,21.900,21.777,22.280,22.800,33.695,32.331,32.274,29.500,193.000,0.000
264.519,0.008,0.000,0.045,0.215,0.007,0.000,0.000,0.018,0.098,0.000,0.000,0.000,0.045,0.053,0.000,0.000,0.039,0.000,0.017,0.000,0.000,0.040,0.066,0.000,0.000,0.020,0.000,21.900,21.776,22.281,22.800,33.697,32.331,32.273,29.500,193.000,0.000
265.019,0.031,0.000,0.000,0.151,0.007,0.000,0.000,0.018,0.055,0.000,0.000,0.088,0.026,0.053,0.000,0.000,0.039,0.000,0.029,0.000,0.000,0.040,0.071,0.000,0.018,0.011,0.000,21.900,21.777,22.279,22.800,33.699,32.331,32.272,29.500,193.000,0.000
265.519,0.031,0.000,0.000,0.009,0.007,0.000,0.000,0.012,0.046,0.000,0.000,0.127,0.004,0.053,0.000,0.000,0.039,0.026,0.037,0.000,0.000,0.055,0.066,0.000,0.032,0.021,0.000,21.900,21.777,22.278,22.800,33.700,32.332,32.270,29.500,193.000,0.000
